source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes
,,,,,,,,,,,,,,,,,,,,,,,,,94.709194,26.371611,LandslideGuard_Project_Master,,,,26.371611,94.709194,26.371611,94.709194,True,26.372,94.709,,IND-INV-023814,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall,Debris,Slide,Reactivated,75.0,,Geological Survey of India (GSI) inventory,NAG/TUEN/83J11/2015/ 0122,,GSI:8569,1.0,GSI,False,SOURCE,HIGH,26.372_94.709,,False,,OBJECTID=8569
,,,,,,,,,,,,,,,,,,,,,,,,,94.75,26.27028,LandslideGuard_Project_Master,,,,26.27028,94.75,26.27028,94.75,True,26.27,94.75,,IND-INV-023815,INVENTORY,,,unknown,Nagaland,Tuensang,Sangdok slide,,,,,,0.0,,Geological Survey of India (GSI) inventory,NAG/TUE/83J11/2009/F-9,,GSI:667,1.0,GSI,False,SOURCE,HIGH,26.270_94.750,,False,,OBJECTID=667
,,,,,,,,,,,,,,,,,,,,,,,,,94.681866,26.216456,LandslideGuard_Project_Master,,,,26.216456,94.681866,26.216456,94.681866,True,26.216,94.682,,IND-INV-023816,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall,Rock,Fall,Active,561.0,,Geological Survey of India (GSI) inventory,NAG/TUN/83J16/2016/0046,,GSI:9715,1.0,GSI,False,SOURCE,HIGH,26.216_94.682,,False,,OBJECTID=9715
,,,,,,,,,,,,,,,,,,,,,,,,,94.683989,26.210043,LandslideGuard_Project_Master,,,,26.210043,94.683989,26.210043,94.683989,True,26.21,94.684,,IND-INV-023817,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall,Rock,Slide,Reactivated,300.0,,Geological Survey of India (GSI) inventory,NAG/TUN/83J16/2016/0045,,GSI:9714,1.0,GSI,False,SOURCE,HIGH,26.210_94.684,,False,,OBJECTID=9714
,,,,,,,,,,,,,,,,,,,,,,,,,94.616639,26.253611,LandslideGuard_Project_Master,,,,26.253611,94.616639,26.253611,94.616639,True,26.254,94.617,,IND-INV-023818,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall,Debris,Slide,Reactivated,4500.0,,Geological Survey of India (GSI) inventory,NAG/TUEN/83J11/2015/ 0119,,GSI:8446,1.0,GSI,False,SOURCE,HIGH,26.254_94.617,,False,,OBJECTID=8446
,,,,,,,,,,,,,,,,,,,,,,,,,94.58425,26.272361,LandslideGuard_Project_Master,,,,26.272361,94.58425,26.272361,94.58425,True,26.272,94.584,,IND-INV-023819,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall,Rock,Slide,Reactivated,90.0,,Geological Survey of India (GSI) inventory,NAG/TUEN/83J11/2015/ 0118,,GSI:8429,1.0,GSI,False,SOURCE,HIGH,26.272_94.584,,False,,OBJECTID=8429
,,,,,,,,,,,,,,,,,,,,,,,,,94.585056,26.272028,LandslideGuard_Project_Master,,,,26.272028,94.585056,26.272028,94.585056,True,26.272,94.585,,IND-INV-023820,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall,Debris,Slide,Reactivated,27000.0,,Geological Survey of India (GSI) inventory,NAG/TUEN/83J11/2015/ 0117,,GSI:8428,1.0,GSI,False,SOURCE,HIGH,26.272_94.585,,False,,OBJECTID=8428
,,,,,,,,,,,,,,,,,,,,,,,,,94.58375,26.276306,LandslideGuard_Project_Master,,,,26.276306,94.58375,26.276306,94.58375,True,26.276,94.584,,IND-INV-023821,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall,Rock,Slide,Reactivated,700.0,,Geological Survey of India (GSI) inventory,NAG/TUEN/83J11/2015/ 0116,,GSI:8427,1.0,GSI,False,SOURCE,HIGH,26.276_94.584,,False,,OBJECTID=8427
,,,,,,,,,,,,,,,,,,,,,,,,,94.616694,26.301694,LandslideGuard_Project_Master,,,,26.301694,94.616694,26.301694,94.616694,True,26.302,94.617,,IND-INV-023822,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall,Rock,Slide,Reactivated,3200.0,,Geological Survey of India (GSI) inventory,NAG/TUEN/83J11/2015/ 0120,,GSI:8447,1.0,GSI,False,SOURCE,HIGH,26.302_94.617,,False,,OBJECTID=8447
,,,,,,,,,,,,,,,,,,,,,,,,,94.617528,26.303472,LandslideGuard_Project_Master,,,,26.303472,94.617528,26.303472,94.617528,True,26.303,94.618,,IND-INV-023823,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall,Rock,Slide,Reactivated,600.0,,Geological Survey of India (GSI) inventory,NAG/TUEN/83J11/2015/ 0121,,GSI:8448,1.0,GSI,False,SOURCE,HIGH,26.303_94.618,,False,,OBJECTID=8448
,,,,,,,,,,,,,,,,,,,,,,,,,94.588361,26.301639,LandslideGuard_Project_Master,,,,26.301639,94.588361,26.301639,94.588361,True,26.302,94.588,,IND-INV-023824,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Fall,Active,350.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0108,,GSI:8609,1.0,GSI,False,SOURCE,HIGH,26.302_94.588,,False,,OBJECTID=8609
,,,,,,,,,,,,,,,,,,,,,,,,,94.66425,26.382806,LandslideGuard_Project_Master,,,,26.382806,94.66425,26.382806,94.66425,True,26.383,94.664,,IND-INV-023825,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Reactivated,30000.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0099,,GSI:8444,1.0,GSI,False,SOURCE,HIGH,26.383_94.664,,False,,OBJECTID=8444
,,,,,,,,,,,,,,,,,,,,,,,,,94.641333,26.412694,LandslideGuard_Project_Master,,,,26.412694,94.641333,26.412694,94.641333,True,26.413,94.641,,IND-INV-023826,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,80.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0100,,GSI:8567,1.0,GSI,False,SOURCE,HIGH,26.413_94.641,,False,,OBJECTID=8567
,,,,,,,,,,,,,,,,,,,,,,,,,94.616667,26.389556,LandslideGuard_Project_Master,,,,26.389556,94.616667,26.389556,94.616667,True,26.39,94.617,,IND-INV-023827,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Reactivated,200.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0096,,GSI:8441,1.0,GSI,False,SOURCE,HIGH,26.390_94.617,,False,,OBJECTID=8441
,,,,,,,,,,,,,,,,,,,,,,,,,94.617556,26.390417,LandslideGuard_Project_Master,,,,26.390417,94.617556,26.390417,94.617556,True,26.39,94.618,,IND-INV-023828,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Reactivated,50.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0097,,GSI:8442,1.0,GSI,False,SOURCE,HIGH,26.390_94.618,,False,,OBJECTID=8442
,,,,,,,,,,,,,,,,,,,,,,,,,94.620083,26.391361,LandslideGuard_Project_Master,,,,26.391361,94.620083,26.391361,94.620083,True,26.391,94.62,,IND-INV-023829,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Suspended,450.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0098,,GSI:8443,1.0,GSI,False,SOURCE,HIGH,26.391_94.620,,False,,OBJECTID=8443
,,,,,,,,,,,,,,,,,,,,,,,,,94.553472,26.394222,LandslideGuard_Project_Master,,,,26.394222,94.553472,26.394222,94.553472,True,26.394,94.553,,IND-INV-023830,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Reactivated,2400.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0114,,GSI:8425,1.0,GSI,False,SOURCE,HIGH,26.394_94.553,,False,,OBJECTID=8425
,,,,,,,,,,,,,,,,,,,,,,,,,94.559278,26.320861,LandslideGuard_Project_Master,,,,26.320861,94.559278,26.320861,94.559278,True,26.321,94.559,,IND-INV-023831,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Reactivated,750.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0107,,GSI:8608,1.0,GSI,False,SOURCE,HIGH,26.321_94.559,,False,,OBJECTID=8608
,,,,,,,,,,,,,,,,,,,,,,,,,94.537972,26.320806,LandslideGuard_Project_Master,,,,26.320806,94.537972,26.320806,94.537972,True,26.321,94.538,,IND-INV-023832,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Reactivated,1200.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0109,,GSI:8610,1.0,GSI,False,SOURCE,HIGH,26.321_94.538,,False,,OBJECTID=8610
,,,,,,,,,,,,,,,,,,,,,,,,,94.527389,26.327972,LandslideGuard_Project_Master,,,,26.327972,94.527389,26.327972,94.527389,True,26.328,94.527,,IND-INV-023833,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Reactivated,750.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0111,,GSI:8407,1.0,GSI,False,SOURCE,HIGH,26.328_94.527,,False,,OBJECTID=8407
,,,,,,,,,,,,,,,,,,,,,,,,,94.52275,26.325861,LandslideGuard_Project_Master,,,,26.325861,94.52275,26.325861,94.52275,True,26.326,94.523,,IND-INV-023834,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Reactivated,1000.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0110,,GSI:8611,1.0,GSI,False,SOURCE,HIGH,26.326_94.523,,False,,OBJECTID=8611
,,,,,,,,,,,,,,,,,,,,,,,,,94.508056,26.327167,LandslideGuard_Project_Master,,,,26.327167,94.508056,26.327167,94.508056,True,26.327,94.508,,IND-INV-023835,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Reactivated,70.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0112,,GSI:8408,1.0,GSI,False,SOURCE,HIGH,26.327_94.508,,False,,OBJECTID=8408
,,,,,,,,,,,,,,,,,,,,,,,,,94.472861,26.367056,LandslideGuard_Project_Master,,,,26.367056,94.472861,26.367056,94.472861,True,26.367,94.473,,IND-INV-023836,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,7.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0006,,GSI:8592,1.0,GSI,False,SOURCE,HIGH,26.367_94.473,,False,,OBJECTID=8592
,,,,,,,,,,,,,,,,,,,,,,,,,94.463389,26.376,LandslideGuard_Project_Master,,,,26.376,94.463389,26.376,94.463389,True,26.376,94.463,,IND-INV-023837,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Stabilized,2.25,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0007,,GSI:8593,1.0,GSI,False,SOURCE,HIGH,26.376_94.463,,False,,OBJECTID=8593
,,,,,,,,,,,,,,,,,,,,,,,,,94.44625,26.379167,LandslideGuard_Project_Master,,,,26.379167,94.44625,26.379167,94.44625,True,26.379,94.446,,IND-INV-023838,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,18.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0008,,GSI:8594,1.0,GSI,False,SOURCE,HIGH,26.379_94.446,,False,,OBJECTID=8594
,,,,,,,,,,,,,,,,,,,,,,,,,94.444333,26.39425,LandslideGuard_Project_Master,,,,26.39425,94.444333,26.39425,94.444333,True,26.394,94.444,,IND-INV-023839,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,75.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0016,,GSI:8413,1.0,GSI,False,SOURCE,HIGH,26.394_94.444,,False,,OBJECTID=8413
,,,,,,,,,,,,,,,,,,,,,,,,,94.451194,26.395139,LandslideGuard_Project_Master,,,,26.395139,94.451194,26.395139,94.451194,True,26.395,94.451,,IND-INV-023840,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,54.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0017,,GSI:8430,1.0,GSI,False,SOURCE,HIGH,26.395_94.451,,False,,OBJECTID=8430
,,,,,,,,,,,,,,,,,,,,,,,,,94.460056,26.395944,LandslideGuard_Project_Master,,,,26.395944,94.460056,26.395944,94.460056,True,26.396,94.46,,IND-INV-023841,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,2000.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0018,,GSI:8431,1.0,GSI,False,SOURCE,HIGH,26.396_94.460,,False,,OBJECTID=8431
,,,,,,,,,,,,,,,,,,,,,,,,,94.454528,26.395389,LandslideGuard_Project_Master,,,,26.395389,94.454528,26.395389,94.454528,True,26.395,94.455,,IND-INV-023842,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Reactivated,2.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0011,,GSI:8391,1.0,GSI,False,SOURCE,HIGH,26.395_94.455,,False,,OBJECTID=8391
,,,,,,,,,,,,,,,,,,,,,,,,,94.438111,26.390972,LandslideGuard_Project_Master,,,,26.390972,94.438111,26.390972,94.438111,True,26.391,94.438,,IND-INV-023843,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,45.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0012,,GSI:8409,1.0,GSI,False,SOURCE,HIGH,26.391_94.438,,False,,OBJECTID=8409
,,,,,,,,,,,,,,,,,,,,,,,,,94.437417,26.390833,LandslideGuard_Project_Master,,,,26.390833,94.437417,26.390833,94.437417,True,26.391,94.437,,IND-INV-023844,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,160.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0013,,GSI:8410,1.0,GSI,False,SOURCE,HIGH,26.391_94.437,,False,,OBJECTID=8410
,,,,,,,,,,,,,,,,,,,,,,,,,94.434556,26.389028,LandslideGuard_Project_Master,,,,26.389028,94.434556,26.389028,94.434556,True,26.389,94.435,,IND-INV-023845,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,45.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0015,,GSI:8412,1.0,GSI,False,SOURCE,HIGH,26.389_94.435,,False,,OBJECTID=8412
,,,,,,,,,,,,,,,,,,,,,,,,,94.434889,26.389028,LandslideGuard_Project_Master,,,,26.389028,94.434889,26.389028,94.434889,True,26.389,94.435,,IND-INV-023846,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,100.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0014,,GSI:8411,1.0,GSI,False,SOURCE,HIGH,26.389_94.435,,False,,OBJECTID=8411
,,,,,,,,,,,,,,,,,,,,,,,,,94.398806,26.320639,LandslideGuard_Project_Master,,,,26.320639,94.398806,26.320639,94.398806,True,26.321,94.399,,IND-INV-023847,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,15.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0009,,GSI:8595,1.0,GSI,False,SOURCE,HIGH,26.321_94.399,,False,,OBJECTID=8595
,,,,,,,,,,,,,,,,,,,,,,,,,94.403972,26.316056,LandslideGuard_Project_Master,,,,26.316056,94.403972,26.316056,94.403972,True,26.316,94.404,,IND-INV-023848,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Active,3.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0010,,GSI:8390,1.0,GSI,False,SOURCE,HIGH,26.316_94.404,,False,,OBJECTID=8390
,,,,,,,,,,,,,,,,,,,,,,,,,94.453611,26.318806,LandslideGuard_Project_Master,,,,26.318806,94.453611,26.318806,94.453611,True,26.319,94.454,,IND-INV-023849,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Active,100.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0005,,GSI:8591,1.0,GSI,False,SOURCE,HIGH,26.319_94.454,,False,,OBJECTID=8591
,,,,,,,,,,,,,,,,,,,,,,,,,94.475667,26.282667,LandslideGuard_Project_Master,,,,26.282667,94.475667,26.282667,94.475667,True,26.283,94.476,,IND-INV-023850,INVENTORY,2016.0,,year,Nagaland,Mokokchung,,2016.0,Rainfall,Debris,Slide,Active,2.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0004,,GSI:8590,1.0,GSI,False,SOURCE,HIGH,26.283_94.476,,False,,OBJECTID=8590
,,,,,,,,,,,,,,,,,,,,,,,,,94.453972,26.271389,LandslideGuard_Project_Master,,,,26.271389,94.453972,26.271389,94.453972,True,26.271,94.454,,IND-INV-023851,INVENTORY,2016.0,,year,Nagaland,Mokokchung,,2016.0,Rainfall,Debris,Slide,Active,12.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J/7/2016/0003,,GSI:8573,1.0,GSI,False,SOURCE,HIGH,26.271_94.454,,False,,OBJECTID=8573
,,,,,,,,,,,,,,,,,,,,,,,,,94.419028,26.222111,LandslideGuard_Project_Master,,,,26.222111,94.419028,26.222111,94.419028,True,26.222,94.419,,IND-INV-023852,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Reactivated,1000.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0093,,GSI:7313,1.0,GSI,False,SOURCE,HIGH,26.222_94.419,,False,,OBJECTID=7313
,,,,,,,,,,,,,,,,,,,,,,,,,94.419417,26.217361,LandslideGuard_Project_Master,,,,26.217361,94.419417,26.217361,94.419417,True,26.217,94.419,,IND-INV-023853,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Reactivated,1000.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0092,,GSI:7312,1.0,GSI,False,SOURCE,HIGH,26.217_94.419,,False,,OBJECTID=7312
,,,,,,,,,,,,,,,,,,,,,,,,,94.479694,26.247056,LandslideGuard_Project_Master,,,,26.247056,94.479694,26.247056,94.479694,True,26.247,94.48,,IND-INV-023854,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Rock,Slide,Active,150.0,,Geological Survey of India (GSI) inventory,NAG/ZUNH/83J08/2015/ 0074,,GSI:7208,1.0,GSI,False,SOURCE,HIGH,26.247_94.480,,False,,OBJECTID=7208
,,,,,,,,,,,,,,,,,,,,,,,,,94.472361,26.232861,LandslideGuard_Project_Master,,,,26.232861,94.472361,26.232861,94.472361,True,26.233,94.472,,IND-INV-023855,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Rock,Slide,Active,2100.0,,Geological Survey of India (GSI) inventory,NAG/ZUNH/83J08/2015/ 0077,,GSI:7222,1.0,GSI,False,SOURCE,HIGH,26.233_94.472,,False,,OBJECTID=7222
,,,,,,,,,,,,,,,,,,,,,,,,,94.472889,26.232556,LandslideGuard_Project_Master,,,,26.232556,94.472889,26.232556,94.472889,True,26.233,94.473,,IND-INV-023856,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Active,60.0,,Geological Survey of India (GSI) inventory,NAG/ZUNH/83J08/2015/ 0075,,GSI:7209,1.0,GSI,False,SOURCE,HIGH,26.233_94.473,,False,,OBJECTID=7209
,,,,,,,,,,,,,,,,,,,,,,,,,94.473083,26.232694,LandslideGuard_Project_Master,,,,26.232694,94.473083,26.232694,94.473083,True,26.233,94.473,,IND-INV-023857,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Rock,Slide,Reactivated,500.0,,Geological Survey of India (GSI) inventory,NAG/ZUNH/83J08/2015/ 0076,,GSI:7221,1.0,GSI,False,SOURCE,HIGH,26.233_94.473,,False,,OBJECTID=7221
,,,,,,,,,,,,,,,,,,,,,,,,,94.4725,26.233861,LandslideGuard_Project_Master,,,,26.233861,94.4725,26.233861,94.4725,True,26.234,94.472,,IND-INV-023858,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Reactivated,4500.0,,Geological Survey of India (GSI) inventory,NAG/ZUNH/83J08/2015/ 0078,,GSI:7305,1.0,GSI,False,SOURCE,HIGH,26.234_94.472,,False,,OBJECTID=7305
,,,,,,,,,,,,,,,,,,,,,,,,,94.477028,26.219417,LandslideGuard_Project_Master,,,,26.219417,94.477028,26.219417,94.477028,True,26.219,94.477,,IND-INV-023859,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Rock,Slide,Reactivated,150.0,,Geological Survey of India (GSI) inventory,NAG/ZUNH/83J08/2015/ 0087,,GSI:7330,1.0,GSI,False,SOURCE,HIGH,26.219_94.477,,False,,OBJECTID=7330
,,,,,,,,,,,,,,,,,,,,,,,,,94.478056,26.22125,LandslideGuard_Project_Master,,,,26.22125,94.478056,26.22125,94.478056,True,26.221,94.478,,IND-INV-023860,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Rock,Slide,Reactivated,600.0,,Geological Survey of India (GSI) inventory,NAG/ZUNH/83J08/2015/ 0086,,GSI:7329,1.0,GSI,False,SOURCE,HIGH,26.221_94.478,,False,,OBJECTID=7329
,,,,,,,,,,,,,,,,,,,,,,,,,94.505528,26.302778,LandslideGuard_Project_Master,,,,26.302778,94.505528,26.302778,94.505528,True,26.303,94.506,,IND-INV-023861,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Reactivated,600.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0095,,GSI:8440,1.0,GSI,False,SOURCE,HIGH,26.303_94.506,,False,,OBJECTID=8440
,,,,,,,,,,,,,,,,,,,,,,,,,94.50675,26.30175,LandslideGuard_Project_Master,,,,26.30175,94.50675,26.30175,94.50675,True,26.302,94.507,,IND-INV-023862,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Debris,Slide,Reactivated,120.0,,Geological Survey of India (GSI) inventory,NAG/MOKH/83J08/2015/ 0094,,GSI:7314,1.0,GSI,False,SOURCE,HIGH,26.302_94.507,,False,,OBJECTID=7314
,,,,,,,,,,,,,,,,,,,,,,,,,94.55032,26.227896,LandslideGuard_Project_Master,,,,26.227896,94.55032,26.227896,94.55032,True,26.228,94.55,,IND-INV-023863,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Rock,Slide,Reactivated,2000.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J12/2017/0078,,GSI:10897,1.0,GSI,False,SOURCE,HIGH,26.228_94.550,,False,,OBJECTID=10897
,,,,,,,,,,,,,,,,,,,,,,,,,94.550504,26.220506,LandslideGuard_Project_Master,,,,26.220506,94.550504,26.220506,94.550504,True,26.221,94.551,,IND-INV-023864,INVENTORY,,,unknown,Nagaland,Mokokchung,,,Rainfall,Earth,Slide,Reactivated,3500.0,,Geological Survey of India (GSI) inventory,NAG/MOK/83J12/2017/0077,,GSI:9582,1.0,GSI,False,SOURCE,HIGH,26.221_94.551,,False,,OBJECTID=9582
,,,,,,,,,,,,,,,,,,,,,,,,,94.577522,26.185479,LandslideGuard_Project_Master,,,,26.185479,94.577522,26.185479,94.577522,True,26.185,94.578,,IND-INV-023865,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Earth,Slide,Reactivated,875.0,,Geological Survey of India (GSI) inventory,NAG/ZUN/83J12/2017/0082,,GSI:10921,1.0,GSI,False,SOURCE,HIGH,26.185_94.578,,False,,OBJECTID=10921
,,,,,,,,,,,,,,,,,,,,,,,,,94.569611,26.191306,LandslideGuard_Project_Master,,,,26.191306,94.569611,26.191306,94.569611,True,26.191,94.57,,IND-INV-023866,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Reactivated,1200.0,,Geological Survey of India (GSI) inventory,NAG/ZUN/83J12/2017/0081,,GSI:10920,1.0,GSI,False,SOURCE,HIGH,26.191_94.570,,False,,OBJECTID=10920
,,,,,,,,,,,,,,,,,,,,,,,,,94.558955,26.19257,LandslideGuard_Project_Master,,,,26.19257,94.558955,26.19257,94.558955,True,26.193,94.559,,IND-INV-023867,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Rock,Slide,Reactivated,2240.0,,Geological Survey of India (GSI) inventory,NAG/ZUN/83J12/2017/0080,,GSI:10919,1.0,GSI,False,SOURCE,HIGH,26.193_94.559,,False,,OBJECTID=10919
,,,,,,,,,,,,,,,,,,,,,,,,,94.549818,26.18971,LandslideGuard_Project_Master,,,,26.18971,94.549818,26.18971,94.549818,True,26.19,94.55,,IND-INV-023868,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Rock,Slide,Reactivated,1260.0,,Geological Survey of India (GSI) inventory,NAG/ZUN/83J12/2017/0074,,GSI:9579,1.0,GSI,False,SOURCE,HIGH,26.190_94.550,,False,,OBJECTID=9579
,,,,,,,,,,,,,,,,,,,,,,,,,94.549514,26.190598,LandslideGuard_Project_Master,,,,26.190598,94.549514,26.190598,94.549514,True,26.191,94.55,,IND-INV-023869,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Reactivated,1000.0,,Geological Survey of India (GSI) inventory,NAG/ZUN/83J12/2017/0075,,GSI:9580,1.0,GSI,False,SOURCE,HIGH,26.191_94.550,,False,,OBJECTID=9580
,,,,,,,,,,,,,,,,,,,,,,,,,94.549524,26.191463,LandslideGuard_Project_Master,,,,26.191463,94.549524,26.191463,94.549524,True,26.191,94.55,,IND-INV-023870,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Reactivated,858.0,,Geological Survey of India (GSI) inventory,NAG/ZUN/83J12/2017/0076,,GSI:9581,1.0,GSI,False,SOURCE,HIGH,26.191_94.550,,False,,OBJECTID=9581
,,,,,,,,,,,,,,,,,,,,,,,,,94.554867,26.194204,LandslideGuard_Project_Master,,,,26.194204,94.554867,26.194204,94.554867,True,26.194,94.555,,IND-INV-023871,INVENTORY,,,unknown,Nagaland,Zunheboto,,,Rainfall,Rock,Slide,Reactivated,1000.0,,Geological Survey of India (GSI) inventory,NAG/ZUN/83J12/2017/0079,,GSI:10898,1.0,GSI,False,SOURCE,HIGH,26.194_94.555,,False,,OBJECTID=10898
