master_id,record_type,event_date,event_year,event_month,date_precision,latitude,longitude,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,injury_count,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,record_type_clean
IND-INV-020523,INVENTORY,,2010.0,,year,26.760226,89.57299,West Bengal,Jalpaiguri,,2010.0,Rainfall,Rock cum Debris,Slide,Active,1140.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/862,,GSI:12786,1,GSI,False,SOURCE,HIGH,26.760_89.573,,False,,OBJECTID=12786,INVENTORY
IND-INV-020524,INVENTORY,,1997.0,,year,26.7585,89.575167,West Bengal,Jalpaiguri,Buxa slide,1997.0,Rainfall,Rock,Slide,Active,1000.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/834,,GSI:12907,1,GSI,False,SOURCE,HIGH,26.759_89.575,,False,,OBJECTID=12907,INVENTORY
IND-INV-020525,INVENTORY,,2010.0,,year,26.764622,89.575733,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,2184.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/868,,GSI:12811,1,GSI,False,SOURCE,HIGH,26.765_89.576,,False,,OBJECTID=12811,INVENTORY
IND-INV-020526,INVENTORY,,2013.0,,year,26.764815,89.575115,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,546.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/871,,GSI:12814,1,GSI,False,SOURCE,HIGH,26.765_89.575,,False,,OBJECTID=12814,INVENTORY
IND-INV-020527,INVENTORY,,2010.0,,year,26.763655,89.57447,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,1150.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/865,,GSI:12789,1,GSI,False,SOURCE,HIGH,26.764_89.574,,False,,OBJECTID=12789,INVENTORY
IND-INV-020528,INVENTORY,,,,unknown,26.764361,89.549075,West Bengal,Jalpaiguri,,,Rainfall,Debris,Slide,Active,9922.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/869,,GSI:12812,1,GSI,False,SOURCE,HIGH,26.764_89.549,,False,,OBJECTID=12812,INVENTORY
IND-INV-020529,INVENTORY,,2010.0,,year,26.763773,89.548058,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,4060.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/867,,GSI:12810,1,GSI,False,SOURCE,HIGH,26.764_89.548,,False,,OBJECTID=12810,INVENTORY
IND-INV-020530,INVENTORY,,2013.0,,year,26.761159,89.555181,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,26100.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/863,,GSI:12787,1,GSI,False,SOURCE,HIGH,26.761_89.555,,False,,OBJECTID=12787,INVENTORY
IND-INV-020531,INVENTORY,,2010.0,,year,26.746034,89.552114,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,2312.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F10/2015/1113,,GSI:13291,1,GSI,False,SOURCE,HIGH,26.746_89.552,,False,,OBJECTID=13291,INVENTORY
IND-INV-020532,INVENTORY,,2010.0,,year,26.748687,89.545447,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,5405.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F10/2015/1125,,GSI:12400,1,GSI,False,SOURCE,HIGH,26.749_89.545,,False,,OBJECTID=12400,INVENTORY
IND-INV-020533,INVENTORY,,2013.0,,year,26.744954,89.545691,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,2331.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F10/2015/1105,,GSI:11989,1,GSI,False,SOURCE,HIGH,26.745_89.546,,False,,OBJECTID=11989,INVENTORY
IND-INV-020534,INVENTORY,,2010.0,,year,26.745768,89.545782,West Bengal,Jalpaiguri,,2010.0,Rainfall,Rock cum Debris,Slide,Active,1550.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F10/2015/1108,,GSI:11850,1,GSI,False,SOURCE,HIGH,26.746_89.546,,False,,OBJECTID=11850,INVENTORY
IND-INV-020535,INVENTORY,,2013.0,,year,26.746047,89.545292,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,874.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F10/2015/1114,,GSI:13292,1,GSI,False,SOURCE,HIGH,26.746_89.545,,False,,OBJECTID=13292,INVENTORY
IND-INV-020536,INVENTORY,,2014.0,,year,26.746646,89.54639,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,2960.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F10/2015/1115,,GSI:13293,1,GSI,False,SOURCE,HIGH,26.747_89.546,,False,,OBJECTID=13293,INVENTORY
IND-INV-020537,INVENTORY,,2010.0,,year,26.746668,89.544673,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,1568.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F10/2015/1116,,GSI:13315,1,GSI,False,SOURCE,HIGH,26.747_89.545,,False,,OBJECTID=13315,INVENTORY
IND-INV-020538,INVENTORY,,2013.0,,year,26.74742,89.543286,West Bengal,Jalpaiguri,,2013.0,Rainfall,Rock cum Debris,Slide,Active,4500.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F10/2015/1122,,GSI:13321,1,GSI,False,SOURCE,HIGH,26.747_89.543,,False,,OBJECTID=13321,INVENTORY
IND-INV-020539,INVENTORY,,2010.0,,year,26.749981,89.542876,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,3276.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F10/2015/1129,,GSI:12421,1,GSI,False,SOURCE,HIGH,26.750_89.543,,False,,OBJECTID=12421,INVENTORY
IND-INV-020540,INVENTORY,,2010.0,,year,26.751646,89.537149,West Bengal,Jalpaiguri,,2010.0,Rainfall,Rock cum Debris,Slide,Active,4464.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/847,,GSI:12646,1,GSI,False,SOURCE,HIGH,26.752_89.537,,False,,OBJECTID=12646,INVENTORY
IND-INV-020541,INVENTORY,,2013.0,,year,26.753866,89.538943,West Bengal,Jalpaiguri,,2013.0,Rainfall,Rock,Slide,Active,162500.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/849,,GSI:12648,1,GSI,False,SOURCE,HIGH,26.754_89.539,,False,,OBJECTID=12648,INVENTORY
IND-INV-020542,INVENTORY,,2010.0,,year,26.751301,89.541305,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,2628.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/841,,GSI:12626,1,GSI,False,SOURCE,HIGH,26.751_89.541,,False,,OBJECTID=12626,INVENTORY
IND-INV-020543,INVENTORY,,2010.0,,year,26.752126,89.540786,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,1400.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/843,,GSI:12628,1,GSI,False,SOURCE,HIGH,26.752_89.541,,False,,OBJECTID=12628,INVENTORY
IND-INV-020544,INVENTORY,,2010.0,,year,26.752908,89.540543,West Bengal,Jalpaiguri,,2010.0,Rainfall,Rock cum Debris,Slide,Active,3723.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/845,,GSI:12630,1,GSI,False,SOURCE,HIGH,26.753_89.541,,False,,OBJECTID=12630,INVENTORY
IND-INV-020545,INVENTORY,,2006.0,,year,26.755764,89.537427,West Bengal,Jalpaiguri,,2006.0,Rainfall,Debris,Slide,Active,6848.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/854,,GSI:12653,1,GSI,False,SOURCE,HIGH,26.756_89.537,,False,,OBJECTID=12653,INVENTORY
IND-INV-020546,INVENTORY,,2013.0,,year,26.757606,89.536409,West Bengal,Jalpaiguri,,2013.0,Rainfall,Rock cum Debris,Slide,Active,6270.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/858,,GSI:12782,1,GSI,False,SOURCE,HIGH,26.758_89.536,,False,,OBJECTID=12782,INVENTORY
IND-INV-020547,INVENTORY,,2013.0,,year,26.758628,89.537414,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,5750.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/860,,GSI:12784,1,GSI,False,SOURCE,HIGH,26.759_89.537,,False,,OBJECTID=12784,INVENTORY
IND-INV-020548,INVENTORY,,2014.0,,year,26.75886,89.538117,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,2072.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/859,,GSI:12783,1,GSI,False,SOURCE,HIGH,26.759_89.538,,False,,OBJECTID=12783,INVENTORY
IND-INV-020549,INVENTORY,,2010.0,,year,26.759367,89.537476,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,1666.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/861,,GSI:12785,1,GSI,False,SOURCE,HIGH,26.759_89.537,,False,,OBJECTID=12785,INVENTORY
IND-INV-020550,INVENTORY,,2010.0,,year,26.76751,89.540679,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,5740.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/877,,GSI:13065,1,GSI,False,SOURCE,HIGH,26.768_89.541,,False,,OBJECTID=13065,INVENTORY
IND-INV-020551,INVENTORY,,2013.0,,year,26.767711,89.537545,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,540.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/878,,GSI:13066,1,GSI,False,SOURCE,HIGH,26.768_89.538,,False,,OBJECTID=13066,INVENTORY
IND-INV-020552,INVENTORY,,2014.0,,year,26.791179,89.552579,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,2520.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/907,,GSI:13470,1,GSI,False,SOURCE,HIGH,26.791_89.553,,False,,OBJECTID=13470,INVENTORY
IND-INV-020553,INVENTORY,,2013.0,,year,26.787922,89.554412,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,4756.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/906,,GSI:13469,1,GSI,False,SOURCE,HIGH,26.788_89.554,,False,,OBJECTID=13469,INVENTORY
IND-INV-020554,INVENTORY,,2010.0,,year,26.806924,89.555868,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,640.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/915,,GSI:13501,1,GSI,False,SOURCE,HIGH,26.807_89.556,,False,,OBJECTID=13501,INVENTORY
IND-INV-020555,INVENTORY,,2014.0,,year,26.802042,89.545737,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,2173.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/914,,GSI:13500,1,GSI,False,SOURCE,HIGH,26.802_89.546,,False,,OBJECTID=13500,INVENTORY
IND-INV-020556,INVENTORY,,2006.0,,year,26.81804,89.532415,West Bengal,Jalpaiguri,,2006.0,Rainfall,Debris,Slide,Active,23862.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/918,,GSI:13504,1,GSI,False,SOURCE,HIGH,26.818_89.532,,False,,OBJECTID=13504,INVENTORY
IND-INV-020557,INVENTORY,,2006.0,,year,26.816543,89.529176,West Bengal,Jalpaiguri,,2006.0,Rainfall,Rock cum Debris,Slide,Active,325620.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/917,,GSI:13503,1,GSI,False,SOURCE,HIGH,26.817_89.529,,False,,OBJECTID=13503,INVENTORY
IND-INV-020558,INVENTORY,,2006.0,,year,26.81101,89.520648,West Bengal,Jalpaiguri,,2006.0,Rainfall,Debris,Slide,Active,2698.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/916,,GSI:13502,1,GSI,False,SOURCE,HIGH,26.811_89.521,,False,,OBJECTID=13502,INVENTORY
IND-INV-020559,INVENTORY,,2011.0,,year,26.775991,89.528204,West Bengal,Jalpaiguri,,2011.0,Rainfall,Debris,Slide,Active,2640.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/897,,GSI:13294,1,GSI,False,SOURCE,HIGH,26.776_89.528,,False,,OBJECTID=13294,INVENTORY
IND-INV-020560,INVENTORY,,2009.0,,year,26.773601,89.528719,West Bengal,Jalpaiguri,,2009.0,Rainfall,Debris,Slide,Active,1961.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/892,,GSI:13270,1,GSI,False,SOURCE,HIGH,26.774_89.529,,False,,OBJECTID=13270,INVENTORY
IND-INV-020561,INVENTORY,,2009.0,,year,26.771816,89.527734,West Bengal,Jalpaiguri,,2009.0,Rainfall,Debris,Slide,Active,2212.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/890,,GSI:13268,1,GSI,False,SOURCE,HIGH,26.772_89.528,,False,,OBJECTID=13268,INVENTORY
IND-INV-020562,INVENTORY,,2013.0,,year,26.770214,89.523706,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,6600.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/881,,GSI:13069,1,GSI,False,SOURCE,HIGH,26.770_89.524,,False,,OBJECTID=13069,INVENTORY
IND-INV-020563,INVENTORY,,2012.0,,year,26.771132,89.522469,West Bengal,Jalpaiguri,,2012.0,Rainfall,Debris,Slide,Active,79124.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/884,,GSI:13072,1,GSI,False,SOURCE,HIGH,26.771_89.522,,False,,OBJECTID=13072,INVENTORY
IND-INV-020564,INVENTORY,,2014.0,,year,26.770754,89.520948,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,3822.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/885,,GSI:13095,1,GSI,False,SOURCE,HIGH,26.771_89.521,,False,,OBJECTID=13095,INVENTORY
IND-INV-020565,INVENTORY,,2010.0,,year,26.774359,89.51926,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,7200.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/893,,GSI:13271,1,GSI,False,SOURCE,HIGH,26.774_89.519,,False,,OBJECTID=13271,INVENTORY
IND-INV-020566,INVENTORY,,2010.0,,year,26.771466,89.518474,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,6800.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/887,,GSI:13097,1,GSI,False,SOURCE,HIGH,26.771_89.518,,False,,OBJECTID=13097,INVENTORY
IND-INV-020567,INVENTORY,,2006.0,,year,26.770658,89.515175,West Bengal,Jalpaiguri,,2006.0,Rainfall,Debris,Slide,Active,5360.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/883,,GSI:13071,1,GSI,False,SOURCE,HIGH,26.771_89.515,,False,,OBJECTID=13071,INVENTORY
IND-INV-020568,INVENTORY,,2010.0,,year,26.778326,89.518853,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,10600.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/898,,GSI:13295,1,GSI,False,SOURCE,HIGH,26.778_89.519,,False,,OBJECTID=13295,INVENTORY
IND-INV-020569,INVENTORY,,2014.0,,year,26.791765,89.524014,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,1820.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/911,,GSI:13474,1,GSI,False,SOURCE,HIGH,26.792_89.524,,False,,OBJECTID=13474,INVENTORY
IND-INV-020570,INVENTORY,,2010.0,,year,26.79149,89.510085,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,1860.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/909,,GSI:13472,1,GSI,False,SOURCE,HIGH,26.791_89.510,,False,,OBJECTID=13472,INVENTORY
IND-INV-020571,INVENTORY,,2014.0,,year,26.792041,89.509081,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,2106.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/910,,GSI:13473,1,GSI,False,SOURCE,HIGH,26.792_89.509,,False,,OBJECTID=13473,INVENTORY
IND-INV-020572,INVENTORY,,2014.0,,year,26.791688,89.508924,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,1800.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/908,,GSI:13471,1,GSI,False,SOURCE,HIGH,26.792_89.509,,False,,OBJECTID=13471,INVENTORY
IND-INV-020573,INVENTORY,,2014.0,,year,26.793006,89.510346,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,180.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/912,,GSI:13475,1,GSI,False,SOURCE,HIGH,26.793_89.510,,False,,OBJECTID=13475,INVENTORY
IND-INV-020574,INVENTORY,,2010.0,,year,26.79458,89.507123,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,12159.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/913,,GSI:13499,1,GSI,False,SOURCE,HIGH,26.795_89.507,,False,,OBJECTID=13499,INVENTORY
IND-INV-020575,INVENTORY,,2013.0,,year,26.782916,89.507972,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,1350.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/903,,GSI:13300,1,GSI,False,SOURCE,HIGH,26.783_89.508,,False,,OBJECTID=13300,INVENTORY
IND-INV-020576,INVENTORY,,2013.0,,year,26.78483,89.511116,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,2236.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/905,,GSI:13468,1,GSI,False,SOURCE,HIGH,26.785_89.511,,False,,OBJECTID=13468,INVENTORY
IND-INV-020577,INVENTORY,,2013.0,,year,26.778083,89.503746,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,2496.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/899,,GSI:13296,1,GSI,False,SOURCE,HIGH,26.778_89.504,,False,,OBJECTID=13296,INVENTORY
IND-INV-020578,INVENTORY,,2010.0,,year,26.78001,89.505339,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,920.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F09/2015/901,,GSI:13298,1,GSI,False,SOURCE,HIGH,26.780_89.505,,False,,OBJECTID=13298,INVENTORY
IND-INV-020579,INVENTORY,,2013.0,,year,26.810627,89.29571,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,2064.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/934,,GSI:12878,1,GSI,False,SOURCE,HIGH,26.811_89.296,,False,,OBJECTID=12878,INVENTORY
IND-INV-020580,INVENTORY,,2009.0,,year,26.813084,89.287357,West Bengal,Jalpaiguri,,2009.0,Rainfall,Debris,Slide,Active,3384.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/920,,GSI:12903,1,GSI,False,SOURCE,HIGH,26.813_89.287,,False,,OBJECTID=12903,INVENTORY
IND-INV-020581,INVENTORY,,2010.0,,year,26.820341,89.286787,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,2100.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/930,,GSI:12874,1,GSI,False,SOURCE,HIGH,26.820_89.287,,False,,OBJECTID=12874,INVENTORY
IND-INV-020582,INVENTORY,,2010.0,,year,26.819548,89.285973,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,2560.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/926,,GSI:12933,1,GSI,False,SOURCE,HIGH,26.820_89.286,,False,,OBJECTID=12933,INVENTORY
IND-INV-020583,INVENTORY,,2010.0,,year,26.819918,89.273771,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,2940.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/929,,GSI:12873,1,GSI,False,SOURCE,HIGH,26.820_89.274,,False,,OBJECTID=12873,INVENTORY
IND-INV-020584,INVENTORY,,2010.0,,year,26.819945,89.272919,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,1696.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/928,,GSI:12935,1,GSI,False,SOURCE,HIGH,26.820_89.273,,False,,OBJECTID=12935,INVENTORY
IND-INV-020585,INVENTORY,,2010.0,,year,26.81963,89.271791,West Bengal,Jalpaiguri,,2010.0,Rainfall,Rock cum Debris,Slide,Active,2880.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/927,,GSI:12934,1,GSI,False,SOURCE,HIGH,26.820_89.272,,False,,OBJECTID=12934,INVENTORY
IND-INV-020586,INVENTORY,,2014.0,,year,26.81062,89.265369,West Bengal,Jalpaiguri,,2014.0,Rainfall,Debris,Slide,Active,1890.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/936,,GSI:12905,1,GSI,False,SOURCE,HIGH,26.811_89.265,,False,,OBJECTID=12905,INVENTORY
IND-INV-020587,INVENTORY,,2009.0,,year,26.814007,89.268991,West Bengal,Jalpaiguri,,2009.0,Rainfall,Debris,Slide,Active,2200.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/921,,GSI:12904,1,GSI,False,SOURCE,HIGH,26.814_89.269,,False,,OBJECTID=12904,INVENTORY
IND-INV-020588,INVENTORY,,2009.0,,year,26.815245,89.255906,West Bengal,Jalpaiguri,,2009.0,Rainfall,Debris,Slide,Active,6119.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/922,,GSI:12929,1,GSI,False,SOURCE,HIGH,26.815_89.256,,False,,OBJECTID=12929,INVENTORY
IND-INV-020589,INVENTORY,,2010.0,,year,26.816066,89.256062,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,962.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/925,,GSI:12932,1,GSI,False,SOURCE,HIGH,26.816_89.256,,False,,OBJECTID=12932,INVENTORY
IND-INV-020590,INVENTORY,,2010.0,,year,26.81289,89.256075,West Bengal,Jalpaiguri,,2010.0,Rainfall,Rock cum Debris,Slide,Active,2679.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F05/2015/923,,GSI:12930,1,GSI,False,SOURCE,HIGH,26.813_89.256,,False,,OBJECTID=12930,INVENTORY
IND-INV-020591,INVENTORY,,2012.0,,year,26.816804,89.241927,West Bengal,Jalpaiguri,,2012.0,Rainfall,Debris,Slide,Active,11200.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1152,,GSI:12897,1,GSI,False,SOURCE,HIGH,26.817_89.242,,False,,OBJECTID=12897,INVENTORY
IND-INV-020592,INVENTORY,,2011.0,,year,26.815137,89.235633,West Bengal,Jalpaiguri,,2011.0,Rainfall,Debris,Slide,Active,2180.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1148,,GSI:12728,1,GSI,False,SOURCE,HIGH,26.815_89.236,,False,,OBJECTID=12728,INVENTORY
IND-INV-020593,INVENTORY,,2002.0,,year,26.815498,89.240905,West Bengal,Jalpaiguri,,2002.0,Rainfall,Debris,Slide,Active,1066.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1134,,GSI:12927,1,GSI,False,SOURCE,HIGH,26.815_89.241,,False,,OBJECTID=12927,INVENTORY
IND-INV-020594,INVENTORY,,2006.0,,year,26.811637,89.240931,West Bengal,Jalpaiguri,,2006.0,Rainfall,Debris,Slide,Active,18189.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1135,,GSI:12672,1,GSI,False,SOURCE,HIGH,26.812_89.241,,False,,OBJECTID=12672,INVENTORY
IND-INV-020595,INVENTORY,,2009.0,,year,26.812813,89.23756,West Bengal,Jalpaiguri,,2009.0,Rainfall,Debris,Slide,Active,858.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1140,,GSI:12698,1,GSI,False,SOURCE,HIGH,26.813_89.238,,False,,OBJECTID=12698,INVENTORY
IND-INV-020596,INVENTORY,,2002.0,,year,26.812609,89.235947,West Bengal,Jalpaiguri,,2002.0,Rainfall,Debris,Slide,Active,8466.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1133,,GSI:12926,1,GSI,False,SOURCE,HIGH,26.813_89.236,,False,,OBJECTID=12926,INVENTORY
IND-INV-020597,INVENTORY,,2006.0,,year,26.811897,89.236264,West Bengal,Jalpaiguri,,2006.0,Rainfall,Debris,Slide,Active,3266.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1136,,GSI:12673,1,GSI,False,SOURCE,HIGH,26.812_89.236,,False,,OBJECTID=12673,INVENTORY
IND-INV-020598,INVENTORY,,2002.0,,year,26.810923,89.243085,West Bengal,Jalpaiguri,,2002.0,Rainfall,Rock cum Debris,Slide,Active,11760.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1131,,GSI:12924,1,GSI,False,SOURCE,HIGH,26.811_89.243,,False,,OBJECTID=12924,INVENTORY
IND-INV-020599,INVENTORY,,2015.0,,year,26.810848,89.242649,West Bengal,Jalpaiguri,,2015.0,Rainfall,Debris,Slide,Active,728.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1150,,GSI:12730,1,GSI,False,SOURCE,HIGH,26.811_89.243,,False,,OBJECTID=12730,INVENTORY
IND-INV-020600,INVENTORY,,2009.0,,year,26.811707,89.241801,West Bengal,Jalpaiguri,,2009.0,Rainfall,Debris,Slide,Active,2508.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1141,,GSI:12699,1,GSI,False,SOURCE,HIGH,26.812_89.242,,False,,OBJECTID=12699,INVENTORY
IND-INV-020601,INVENTORY,,2013.0,,year,26.811375,89.242273,West Bengal,Jalpaiguri,,2013.0,Rainfall,Debris,Slide,Active,15104.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1151,,GSI:12896,1,GSI,False,SOURCE,HIGH,26.811_89.242,,False,,OBJECTID=12896,INVENTORY
IND-INV-020602,INVENTORY,,2010.0,,year,26.811349,89.242634,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,17976.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1143,,GSI:12701,1,GSI,False,SOURCE,HIGH,26.811_89.243,,False,,OBJECTID=12701,INVENTORY
IND-INV-020603,INVENTORY,,2010.0,,year,26.812299,89.242235,West Bengal,Jalpaiguri,,2010.0,Rainfall,Debris,Slide,Active,4025.0,,,Geological Survey of India (GSI) inventory,WB/JAL/78F01/2015/1144,,GSI:12702,1,GSI,False,SOURCE,HIGH,26.812_89.242,,False,,OBJECTID=12702,INVENTORY
