source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,elevation,slope,aspect,soil_id,landcover_class,all_features_available
,,,,,,,,,,,,,,,,,,,,,,,,,92.858002,22.379,LandslideGuard_Project_Master,,,,22.379,92.858002,22.379,92.858002,True,22.379,92.858,,IND-INV-030244,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Anthropogenic,Debris,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B15/2018/30,,GSI:21223,1.0,GSI,False,SOURCE,HIGH,22.379_92.858,,False,,OBJECTID=21223,403.64508056640625,9.215767860412598,256.049560546875,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.858002,22.375,LandslideGuard_Project_Master,,,,22.375,92.858002,22.375,92.858002,True,22.375,92.858,,IND-INV-030245,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B15/2018/31,,GSI:21032,1.0,GSI,False,SOURCE,HIGH,22.375_92.858,,False,,OBJECTID=21032,340.9997253417969,20.435192108154297,239.14366149902344,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.857002,22.385,LandslideGuard_Project_Master,,,,22.385,92.857002,22.385,92.857002,True,22.385,92.857,,IND-INV-030246,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Anthropogenic,Debris,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B15/2018/28,,GSI:21221,1.0,GSI,False,SOURCE,HIGH,22.385_92.857,,False,,OBJECTID=21221,384.26708984375,23.935256958007812,265.5929260253906,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.861,22.363001,LandslideGuard_Project_Master,,,,22.363001,92.861,22.363001,92.861,True,22.363,92.861,,IND-INV-030247,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B15/2018/32,,GSI:21050,1.0,GSI,False,SOURCE,HIGH,22.363_92.861,,False,,OBJECTID=21050,307.34283447265625,28.81488800048828,253.9328155517578,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.934998,22.369862,LandslideGuard_Project_Master,,,,22.369862,92.934998,22.369862,92.934998,True,22.37,92.935,,IND-INV-030248,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2019/5,,GSI:21217,1.0,GSI,False,SOURCE,HIGH,22.370_92.935,,False,,OBJECTID=21217,424.0120544433594,38.96402359008789,293.9363708496094,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.934998,22.368999,LandslideGuard_Project_Master,,,,22.368999,92.934998,22.368999,92.934998,True,22.369,92.935,,IND-INV-030249,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2019/4,,GSI:21216,1.0,GSI,False,SOURCE,HIGH,22.369_92.935,,False,,OBJECTID=21216,457.03125,32.320796966552734,319.35028076171875,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.978996,22.381001,LandslideGuard_Project_Master,,,,22.381001,92.978996,22.381001,92.978996,True,22.381,92.979,,IND-INV-030250,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/60,,GSI:21247,1.0,GSI,False,SOURCE,HIGH,22.381_92.979,,False,,OBJECTID=21247,728.6805419921875,38.67992401123047,324.8620300292969,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.964996,22.399,LandslideGuard_Project_Master,,,,22.399,92.964996,22.399,92.964996,True,22.399,92.965,,IND-INV-030251,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/58,,GSI:21233,1.0,GSI,False,SOURCE,HIGH,22.399_92.965,,False,,OBJECTID=21233,146.22781372070312,18.466928482055664,323.7005615234375,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.978996,22.392,LandslideGuard_Project_Master,,,,22.392,92.978996,22.392,92.978996,True,22.392,92.979,,IND-INV-030252,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/59,,GSI:21246,1.0,GSI,False,SOURCE,HIGH,22.392_92.979,,False,,OBJECTID=21246,446.05224609375,36.10350036621094,31.612674713134766,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.992996,22.42,LandslideGuard_Project_Master,,,,22.42,92.992996,22.42,92.992996,True,22.42,92.993,,IND-INV-030253,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Subsidence,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2019/3,,GSI:21215,1.0,GSI,False,SOURCE,HIGH,22.420_92.993,,False,,OBJECTID=21215,842.0203247070312,27.560237884521484,184.06161499023438,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.977997,22.424,LandslideGuard_Project_Master,,,,22.424,92.977997,22.424,92.977997,True,22.424,92.978,,IND-INV-030254,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/63,,GSI:21018,1.0,GSI,False,SOURCE,HIGH,22.424_92.978,,False,,OBJECTID=21018,808.0839233398438,28.600305557250977,214.57452392578125,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.945999,22.434999,LandslideGuard_Project_Master,,,,22.434999,92.945999,22.434999,92.945999,True,22.435,92.946,,IND-INV-030255,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/55,,GSI:21230,1.0,GSI,False,SOURCE,HIGH,22.435_92.946,,False,,OBJECTID=21230,337.8368835449219,21.129175186157227,263.6119689941406,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.947998,22.427999,LandslideGuard_Project_Master,,,,22.427999,92.947998,22.427999,92.947998,True,22.428,92.948,,IND-INV-030256,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/56,,GSI:21231,1.0,GSI,False,SOURCE,HIGH,22.428_92.948,,False,,OBJECTID=21231,283.0158996582031,37.49945831298828,359.3361511230469,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.950996,22.405001,LandslideGuard_Project_Master,,,,22.405001,92.950996,22.405001,92.950996,True,22.405,92.951,,IND-INV-030257,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/57,,GSI:21232,1.0,GSI,False,SOURCE,HIGH,22.405_92.951,,False,,OBJECTID=21232,192.5517578125,38.219200134277344,273.8916320800781,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.916107,22.464916,LandslideGuard_Project_Master,,,,22.464916,92.916107,22.464916,92.916107,True,22.465,92.916,,IND-INV-030258,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B15/2018/6,,GSI:21218,1.0,GSI,False,SOURCE,HIGH,22.465_92.916,,False,,OBJECTID=21218,732.0220947265625,23.9957275390625,104.36675262451172,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.92083,22.466166,LandslideGuard_Project_Master,,,,22.466166,92.92083,22.466166,92.92083,True,22.466,92.921,,IND-INV-030259,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B15/2018/7,,GSI:21234,1.0,GSI,False,SOURCE,HIGH,22.466_92.921,,False,,OBJECTID=21234,697.033935546875,38.430091857910156,186.88433837890625,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.952003,22.459,LandslideGuard_Project_Master,,,,22.459,92.952003,22.459,92.952003,True,22.459,92.952,,IND-INV-030260,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/53,,GSI:21213,1.0,GSI,False,SOURCE,HIGH,22.459_92.952,,False,,OBJECTID=21213,589.8090209960938,39.78251266479492,331.8373718261719,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.959999,22.455,LandslideGuard_Project_Master,,,,22.455,92.959999,22.455,92.959999,True,22.455,92.96,,IND-INV-030261,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/61,,GSI:21016,1.0,GSI,False,SOURCE,HIGH,22.455_92.960,,False,,OBJECTID=21016,665.7494506835938,32.16254425048828,356.5440979003906,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.948997,22.455999,LandslideGuard_Project_Master,,,,22.455999,92.948997,22.455999,92.948997,True,22.456,92.949,,IND-INV-030262,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/54,,GSI:21229,1.0,GSI,False,SOURCE,HIGH,22.456_92.949,,False,,OBJECTID=21229,596.4301147460938,39.82886505126953,12.118127822875977,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.954002,22.483999,LandslideGuard_Project_Master,,,,22.483999,92.954002,22.483999,92.954002,True,22.484,92.954,,IND-INV-030263,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Fall,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/43,,GSI:21208,1.0,GSI,False,SOURCE,HIGH,22.484_92.954,,False,,OBJECTID=21208,524.7688598632812,35.931312561035156,266.50543212890625,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.975998,22.496,LandslideGuard_Project_Master,,,,22.496,92.975998,22.496,92.975998,True,22.496,92.976,,IND-INV-030264,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/47,,GSI:21227,1.0,GSI,False,SOURCE,HIGH,22.496_92.976,,False,,OBJECTID=21227,860.3361206054688,46.57366943359375,318.83740234375,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.992996,22.513,LandslideGuard_Project_Master,,,,22.513,92.992996,22.513,92.992996,True,22.513,92.993,,IND-INV-030265,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/46,,GSI:21226,1.0,GSI,False,SOURCE,HIGH,22.513_92.993,,False,,OBJECTID=21226,909.0122680664062,42.95068359375,213.37570190429688,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.985825,22.485666,LandslideGuard_Project_Master,,,,22.485666,92.985825,22.485666,92.985825,True,22.486,92.986,,IND-INV-030266,INVENTORY,,,unknown,Mizoram,Saiha,,,Anthropogenic,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/49,,GSI:21242,1.0,GSI,False,SOURCE,HIGH,22.486_92.986,,False,,OBJECTID=21242,1144.0838623046875,29.691219329833984,241.88348388671875,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.984001,22.490999,LandslideGuard_Project_Master,,,,22.490999,92.984001,22.490999,92.984001,True,22.491,92.984,,IND-INV-030267,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Subsidence,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/50,,GSI:21243,1.0,GSI,False,SOURCE,HIGH,22.491_92.984,,False,,OBJECTID=21243,1132.5850830078125,1.8735016584396362,305.8171691894531,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.981003,22.490999,LandslideGuard_Project_Master,,,,22.490999,92.981003,22.490999,92.981003,True,22.491,92.981,,IND-INV-030268,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Subsidence,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/48,,GSI:21228,1.0,GSI,False,SOURCE,HIGH,22.491_92.981,,False,,OBJECTID=21228,1064.1439208984375,20.993146896362305,337.20306396484375,4301.0,50.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.964996,22.490999,LandslideGuard_Project_Master,,,,22.490999,92.964996,22.490999,92.964996,True,22.491,92.965,,IND-INV-030269,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/45,,GSI:21225,1.0,GSI,False,SOURCE,HIGH,22.491_92.965,,False,,OBJECTID=21225,716.140380859375,25.639719009399414,320.5865173339844,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.964996,22.487,LandslideGuard_Project_Master,,,,22.487,92.964996,22.487,92.964996,True,22.487,92.965,,IND-INV-030270,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/44,,GSI:21224,1.0,GSI,False,SOURCE,HIGH,22.487_92.965,,False,,OBJECTID=21224,702.756591796875,37.94575119018555,232.2702178955078,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.966003,22.478001,LandslideGuard_Project_Master,,,,22.478001,92.966003,22.478001,92.966003,True,22.478,92.966,,IND-INV-030271,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Rock,Fall,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/42,,GSI:21207,1.0,GSI,False,SOURCE,HIGH,22.478_92.966,,False,,OBJECTID=21207,462.4691162109375,30.191511154174805,159.573486328125,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.964996,22.475,LandslideGuard_Project_Master,,,,22.475,92.964996,22.475,92.964996,True,22.475,92.965,,IND-INV-030272,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/52,,GSI:21212,1.0,GSI,False,SOURCE,HIGH,22.475_92.965,,False,,OBJECTID=21212,388.7940979003906,29.714767456054688,205.5846405029297,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.969002,22.472,LandslideGuard_Project_Master,,,,22.472,92.969002,22.472,92.969002,True,22.472,92.969,,IND-INV-030273,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/41,,GSI:21206,1.0,GSI,False,SOURCE,HIGH,22.472_92.969,,False,,OBJECTID=21206,420.153076171875,31.45499610900879,128.34805297851562,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.969002,22.462999,LandslideGuard_Project_Master,,,,22.462999,92.969002,22.462999,92.969002,True,22.463,92.969,,IND-INV-030274,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/51,,GSI:21211,1.0,GSI,False,SOURCE,HIGH,22.463_92.969,,False,,OBJECTID=21211,377.58154296875,29.573837280273438,62.97494888305664,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.962997,22.455999,LandslideGuard_Project_Master,,,,22.455999,92.962997,22.455999,92.962997,True,22.456,92.963,,IND-INV-030275,INVENTORY,,,unknown,Mizoram,Saiha,,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84B15/2018/62,,GSI:21017,1.0,GSI,False,SOURCE,HIGH,22.456_92.963,,False,,OBJECTID=21017,653.5806884765625,23.403629302978516,340.501708984375,4301.0,50.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.05,22.46,LandslideGuard_Project_Master,,,,22.46,93.05,22.46,93.05,True,22.46,93.05,,IND-INV-030276,INVENTORY,2018.0,,year,Mizoram,Saiha,Diblibagh village slide 1,2018.0,Rainfall,Rock,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/22,,GSI:28428,1.0,GSI,False,SOURCE,HIGH,22.460_93.050,,False,,OBJECTID=28428,1629.7369384765625,5.177659511566162,32.59745788574219,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.05,22.46,LandslideGuard_Project_Master,,,,22.46,93.05,22.46,93.05,True,22.46,93.05,,IND-INV-030277,INVENTORY,2018.0,,year,Mizoram,Saiha,North of Tlabung slide 10,2018.0,Rainfall,Debris,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/21,,GSI:28427,1.0,GSI,False,SOURCE,HIGH,22.460_93.050,,False,,OBJECTID=28427,1629.7369384765625,5.177659511566162,32.59745788574219,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.01,22.49,LandslideGuard_Project_Master,,,,22.49,93.01,22.49,93.01,True,22.49,93.01,,IND-INV-030278,INVENTORY,2017.0,,year,Mizoram,Saiha,West of Tlangpuikawn slide,2017.0,Rainfall,Debris,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/33,,GSI:28439,1.0,GSI,False,SOURCE,HIGH,22.490_93.010,,False,,OBJECTID=28439,1133.7562255859375,40.47649002075195,121.65302276611328,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.01,22.5,LandslideGuard_Project_Master,,,,22.5,93.01,22.5,93.01,True,22.5,93.01,,IND-INV-030279,INVENTORY,2018.0,,year,Mizoram,Saiha,North of Tlabung slide 8,2018.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/20,,GSI:28426,1.0,GSI,False,SOURCE,HIGH,22.500_93.010,,False,,OBJECTID=28426,1210.5572509765625,36.206443786621094,238.17236328125,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.02,22.5,LandslideGuard_Project_Master,,,,22.5,93.02,22.5,93.02,True,22.5,93.02,,IND-INV-030280,INVENTORY,2017.0,,year,Mizoram,Saiha,North of Tlangpuikawn slide,2017.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/34,,GSI:28440,1.0,GSI,False,SOURCE,HIGH,22.500_93.020,,False,,OBJECTID=28440,1619.830810546875,34.29851150512695,210.94544982910156,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.09,22.45,LandslideGuard_Project_Master,,,,22.45,93.09,22.45,93.09,True,22.45,93.09,,IND-INV-030281,INVENTORY,2018.0,,year,Mizoram,Saiha,Sesawn village slide 1,2018.0,Rainfall,Rock,Slide,Dormant,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/28,,GSI:28434,1.0,GSI,False,SOURCE,HIGH,22.450_93.090,,False,,OBJECTID=28434,1380.739501953125,16.518659591674805,91.86036682128906,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.1,22.44,LandslideGuard_Project_Master,,,,22.44,93.1,22.44,93.1,True,22.44,93.1,,IND-INV-030282,INVENTORY,2017.0,,year,Mizoram,Saiha,Bawnveng Village slide 1,2017.0,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/23,,GSI:28429,1.0,GSI,False,SOURCE,HIGH,22.440_93.100,,False,,OBJECTID=28429,1499.6038818359375,19.483989715576172,160.69374084472656,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.1,22.44,LandslideGuard_Project_Master,,,,22.44,93.1,22.44,93.1,True,22.44,93.1,,IND-INV-030283,INVENTORY,2019.0,,year,Mizoram,Saiha,East Saihtah slide 3,2019.0,Rainfall,Rock,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/27,,GSI:28433,1.0,GSI,False,SOURCE,HIGH,22.440_93.100,,False,,OBJECTID=28433,1499.6038818359375,19.483989715576172,160.69374084472656,4301.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.02,22.41,LandslideGuard_Project_Master,,,,22.41,93.02,22.41,93.02,True,22.41,93.02,,IND-INV-030284,INVENTORY,,,unknown,Mizoram,Saiha,North of Lower Theira slide,,Rainfall,Rock,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/2,,GSI:28408,1.0,GSI,False,SOURCE,HIGH,22.410_93.020,,False,,OBJECTID=28408,1260.6304931640625,24.249238967895508,86.93663024902344,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.03,22.38,LandslideGuard_Project_Master,,,,22.38,93.03,22.38,93.03,True,22.38,93.03,,IND-INV-030285,INVENTORY,,,unknown,Mizoram,Saiha,NW of Lower Theira slide,,Rainfall,Rock,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/3,,GSI:28409,1.0,GSI,False,SOURCE,HIGH,22.380_93.030,,False,,OBJECTID=28409,1402.5054931640625,39.78364562988281,186.7213134765625,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.03,22.38,LandslideGuard_Project_Master,,,,22.38,93.03,22.38,93.03,True,22.38,93.03,,IND-INV-030286,INVENTORY,,,unknown,Mizoram,Saiha,NW of Lower Theira slide,,Rainfall,Rock,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/35,,GSI:28441,1.0,GSI,False,SOURCE,HIGH,22.380_93.030,,False,,OBJECTID=28441,1402.5054931640625,39.78364562988281,186.7213134765625,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.04,22.34,LandslideGuard_Project_Master,,,,22.34,93.04,22.34,93.04,True,22.34,93.04,,IND-INV-030287,INVENTORY,2017.0,,year,Mizoram,Saiha,NW of Kamlabagan slide 1,2017.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/16,,GSI:28422,1.0,GSI,False,SOURCE,HIGH,22.340_93.040,,False,,OBJECTID=28422,1159.466552734375,23.192108154296875,252.91986083984375,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.04,22.34,LandslideGuard_Project_Master,,,,22.34,93.04,22.34,93.04,True,22.34,93.04,,IND-INV-030288,INVENTORY,,,unknown,Mizoram,Saiha,North of Pukzing slide 2,,Rainfall,Rock,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/17,,GSI:28423,1.0,GSI,False,SOURCE,HIGH,22.340_93.040,,False,,OBJECTID=28423,1159.466552734375,23.192108154296875,252.91986083984375,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.04,22.34,LandslideGuard_Project_Master,,,,22.34,93.04,22.34,93.04,True,22.34,93.04,,IND-INV-030289,INVENTORY,2019.0,,year,Mizoram,Saiha,North of Bindasora village slide 1,2019.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/18,,GSI:28424,1.0,GSI,False,SOURCE,HIGH,22.340_93.040,,False,,OBJECTID=28424,1159.466552734375,23.192108154296875,252.91986083984375,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.05,22.36,LandslideGuard_Project_Master,,,,22.36,93.05,22.36,93.05,True,22.36,93.05,,IND-INV-030290,INVENTORY,2018.0,,year,Mizoram,Saiha,North of Tlabung slide 1,2018.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/19,,GSI:28425,1.0,GSI,False,SOURCE,HIGH,22.360_93.050,,False,,OBJECTID=28425,1446.021240234375,11.981447219848633,26.7620849609375,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.13,22.34,LandslideGuard_Project_Master,,,,22.34,93.13,22.34,93.13,True,22.34,93.13,,IND-INV-030291,INVENTORY,2019.0,,year,Mizoram,Saiha,East Saihtah slide 1,2019.0,Rainfall,Rock,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/26,,GSI:28432,1.0,GSI,False,SOURCE,HIGH,22.340_93.130,,False,,OBJECTID=28432,1906.0302734375,35.019874572753906,342.21685791015625,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.12,22.38,LandslideGuard_Project_Master,,,,22.38,93.12,22.38,93.12,True,22.38,93.12,,IND-INV-030292,INVENTORY,2017.0,,year,Mizoram,Saiha,Silkur village slide 1,2017.0,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/25,,GSI:28431,1.0,GSI,False,SOURCE,HIGH,22.380_93.120,,False,,OBJECTID=28431,1482.702880859375,33.86268997192383,40.122074127197266,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.11,22.39,LandslideGuard_Project_Master,,,,22.39,93.11,22.39,93.11,True,22.39,93.11,,IND-INV-030293,INVENTORY,2018.0,,year,Mizoram,Saiha,Muriskata village slide 1,2018.0,Rainfall,Rock,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/24,,GSI:28430,1.0,GSI,False,SOURCE,HIGH,22.390_93.110,,False,,OBJECTID=28430,1340.6043701171875,21.741437911987305,61.47488021850586,4301.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.12,22.4,LandslideGuard_Project_Master,,,,22.4,93.12,22.4,93.12,True,22.4,93.12,,IND-INV-030294,INVENTORY,2017.0,,year,Mizoram,Saiha,Lana slide 1,2017.0,Rainfall,Rock,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/31,,GSI:28437,1.0,GSI,False,SOURCE,HIGH,22.400_93.120,,False,,OBJECTID=28437,1431.4176025390625,19.075456619262695,180.65017700195312,4301.0,10.0,True
